City,Region,Country,Latitude,Longitude,TimeZone,LocalTimeEpoch,LocalTime,LastUpdatedEpoch,LastUpdated,Temperature_C,Temperature_F,IsDay,ConditionText,ConditionIcon,WindMPH,WindKPH,WindDegree,WindDir,PressureMB,PressureIn,PrecipMM,PrecipIn,Humidity,Cloud,FeelsLike_C,FeelsLike_F,VisibilityKM,VisibilityMiles,UV,GustMPH,GustKPH
Xinxing,Liaoning,China,41.08,121.97,Asia/Shanghai,1699737724,2023-11-12 5:22,1699737300,2023-11-12 05:15,-5.2,22.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.5,7.2,23,NNE,1034.0,30.54,0.0,0.0,60,22,-8.5,16.7,10.0,6.0,1.0,6.8,10.9
Xinxing,Liaoning,China,41.08,121.97,Asia/Shanghai,1699737724,2023-11-12 5:22,1699737300,2023-11-12 05:15,-5.2,22.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.5,7.2,23,NNE,1034.0,30.54,0.0,0.0,60,22,-8.5,16.7,10.0,6.0,1.0,6.8,10.9
Xinyang,Henan,China,32.1,114.12,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,2.2,36.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.4,8.6,2,N,1036.0,30.6,0.0,0.0,92,13,-0.3,31.4,10.0,6.0,1.0,8.9,14.4
Xinyaoshang,Shanxi,China,37.92,111.47,Asia/Shanghai,1699737723,2023-11-12 5:22,1699737300,2023-11-12 05:15,-8.2,17.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,327,NNW,1043.0,30.8,0.0,0.0,31,0,-10.5,13.1,10.0,6.0,1.0,5.1,8.2
Xinyi,Guangdong,China,22.35,110.94,Asia/Shanghai,1699737723,2023-11-12 5:22,1699737300,2023-11-12 05:15,23.0,73.3,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,4.0,6.5,8,N,1018.0,30.06,0.11,0.0,93,97,25.3,77.5,10.0,6.0,5.0,5.6,9.0
Xinying,Fujian,China,24.74,118.37,Asia/Shanghai,1699737724,2023-11-12 5:22,1699737300,2023-11-12 05:15,21.0,69.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,9.4,15.1,50,NE,1021.0,30.15,0.0,0.0,73,75,21.0,69.8,10.0,6.0,1.0,14.7,23.7
Xinyu,Jiangxi,China,27.8,114.93,Asia/Shanghai,1699737724,2023-11-12 5:22,1699737300,2023-11-12 05:15,11.3,52.3,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.7,10.8,28,NNE,1029.0,30.39,0.13,0.01,89,100,10.0,50.0,10.0,6.0,1.0,9.4,15.1
Xinyuan,Hainan,China,18.78,108.76,Asia/Shanghai,1699737724,2023-11-12 5:22,1699737300,2023-11-12 05:15,23.8,74.9,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,3.4,5.4,63,ENE,1015.0,29.97,0.91,0.04,88,71,26.0,78.8,9.0,5.0,1.0,6.2,10.0
Xinzhai,Hebei,China,39.37,118.8,Asia/Shanghai,1699737724,2023-11-12 5:22,1699737300,2023-11-12 05:15,-2.5,27.5,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,9.4,15.1,336,NNW,1035.0,30.56,0.0,0.0,38,43,-7.5,18.5,10.0,6.0,1.0,17.0,27.4
Xinzhaidian,Hebei,China,37.81,114.71,Asia/Shanghai,1699737724,2023-11-12 5:22,1699737300,2023-11-12 05:15,-2.0,28.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,290,WNW,1035.0,30.56,0.0,0.0,93,0,-3.3,26.1,6.0,3.0,1.0,4.8,7.7
Xinzhou,Shanxi,China,38.41,112.73,Asia/Shanghai,1699737724,2023-11-12 5:22,1699737300,2023-11-12 05:15,-5.6,21.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,329,NNW,1040.0,30.71,0.0,0.0,27,0,-5.6,21.9,10.0,6.0,1.0,2.5,4.0
Xiongzhou,Guangdong,China,25.12,114.3,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,12.6,54.7,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,6.0,9.7,338,NNW,1025.0,30.26,0.0,0.0,94,100,11.8,53.2,2.0,1.0,1.0,8.5,13.7
Xiping,Zhejiang,China,28.45,119.49,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,9.5,49.0,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,3.4,5.4,350,N,1028.0,30.35,0.36,0.01,97,100,9.0,48.2,2.0,1.0,1.0,5.8,9.4
Xiping,Zhejiang,China,28.45,119.49,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,9.5,49.0,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,3.4,5.4,350,N,1028.0,30.35,0.36,0.01,97,100,9.0,48.2,2.0,1.0,1.0,5.8,9.4
Xireg,Qinghai,China,36.92,98.27,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,0.7,33.3,0,Moderate snow,//cdn.weatherapi.com/weather/64x64/night/332.png,7.2,11.5,245,WSW,1024.0,30.23,0.08,0.0,39,100,-2.8,26.9,5.0,3.0,1.0,8.2,13.2
Xisa,Yunnan,China,23.45,104.67,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,15.8,60.4,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,4.0,6.5,162,SSE,1018.0,30.07,0.01,0.0,94,73,15.8,60.4,10.0,6.0,1.0,6.4,10.4
Xishan,Hunan,China,27.37,110.86,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,5.7,42.2,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,5.8,9.4,42,NE,1031.0,30.45,0.58,0.02,93,100,3.6,38.5,2.0,1.0,1.0,6.7,10.8
Xishan,Hunan,China,27.37,110.86,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,5.7,42.2,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,5.8,9.4,42,NE,1031.0,30.45,0.58,0.02,93,100,3.6,38.5,2.0,1.0,1.0,6.7,10.8
Xiulin,Hubei,China,29.72,112.4,Asia/Shanghai,1699737682,2023-11-12 5:21,1699737300,2023-11-12 05:15,5.8,42.5,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,12.1,19.4,12,NNE,1034.0,30.53,0.02,0.0,86,100,2.2,35.9,10.0,6.0,1.0,17.1,27.5
Xiwanzi,Hebei,China,40.97,115.27,Asia/Shanghai,1699737725,2023-11-12 5:22,1699737300,2023-11-12 05:15,-9.1,15.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.2,14.8,320,NW,1040.0,30.72,0.0,0.0,38,3,-15.5,4.1,10.0,6.0,1.0,17.4,28.0
Xixinzhuangzhen,Shanxi,China,37.04,111.51,Asia/Shanghai,1699737726,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.5,29.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.5,10.4,261,W,1039.0,30.68,0.0,0.0,23,0,-5.3,22.5,10.0,6.0,1.0,8.0,12.9
Xuanzhou,Anhui,China,30.95,118.76,Asia/Shanghai,1699737726,2023-11-12 5:22,1699737300,2023-11-12 05:15,8.7,47.6,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,9.8,15.8,3,N,1032.0,30.49,0.31,0.01,91,100,6.2,43.1,2.0,1.0,1.0,13.3,21.5
Xunjiansi,Hunan,China,26.69,111.19,Asia/Shanghai,1699737726,2023-11-12 5:22,1699737300,2023-11-12 05:15,6.7,44.1,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,4.9,7.9,23,NNE,1031.0,30.45,0.44,0.02,90,100,5.2,41.4,2.0,1.0,1.0,6.2,10.0
Xunyang,Shaanxi,China,32.82,109.37,Asia/Shanghai,1699737683,2023-11-12 5:21,1699737300,2023-11-12 05:15,1.0,33.9,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,2.7,4.3,73,ENE,1036.0,30.6,0.0,0.0,92,72,-0.1,31.9,10.0,6.0,1.0,5.6,9.1
Xushan,Anhui,China,31.64,118.63,Asia/Shanghai,1699737726,2023-11-12 5:22,1699737300,2023-11-12 05:15,8.0,46.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,2.2,3.6,356,N,1032.0,30.47,0.05,0.0,100,50,5.0,40.9,5.0,3.0,1.0,15.6,25.1
Yakeshi,Nei Mongol,China,49.28,120.73,Asia/Shanghai,1699737726,2023-11-12 5:22,1699737300,2023-11-12 05:15,-25.8,-14.5,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,4.0,6.5,232,SW,1042.0,30.77,0.0,0.0,100,100,-32.1,-25.7,0.0,0.0,1.0,8.5,13.6
Yakou,Fujian,China,24.67,118.64,Asia/Shanghai,1699737727,2023-11-12 5:22,1699737300,2023-11-12 05:15,21.0,69.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,9.4,15.1,50,NE,1021.0,30.15,0.0,0.0,73,75,21.0,69.8,10.0,6.0,1.0,11.1,17.9
Yamen,Central,Ghana,5.18,-1.38,Africa/Accra,1699737727,2023-11-11 21:22,1699737300,2023-11-11 21:15,26.3,79.4,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,10.7,17.3,230,SW,1013.0,29.91,0.6,0.02,87,72,29.8,85.6,9.0,5.0,1.0,16.5,26.6
Yanan,Shaanxi,China,36.6,109.49,Asia/Shanghai,1699737727,2023-11-12 5:22,1699737300,2023-11-12 05:15,-5.3,22.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.4,5.4,310,NW,1043.0,30.79,0.0,0.0,25,0,-7.9,17.9,10.0,6.0,1.0,6.2,10.0
Beilu,Liaoning,China,41.08,119.3,Asia/Shanghai,1699737727,2023-11-12 5:22,1699737300,2023-11-12 05:15,-7.0,19.4,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,3.6,5.8,310,NW,1036.0,30.59,0.0,0.0,59,96,-10.0,14.0,10.0,6.0,1.0,5.7,9.1
Yancheng,Jiangsu,China,33.39,120.13,Asia/Shanghai,1699737727,2023-11-12 5:22,1699737300,2023-11-12 05:15,7.1,44.9,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,10.7,17.3,329,NNW,1032.0,30.49,0.0,0.0,68,38,4.1,39.4,10.0,6.0,1.0,14.9,23.9
Yangchun,Guangdong,China,22.17,111.78,Asia/Shanghai,1699737728,2023-11-12 5:22,1699737300,2023-11-12 05:15,23.1,73.6,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,3.6,5.8,71,ENE,1018.0,30.07,0.18,0.01,93,100,25.4,77.8,10.0,6.0,1.0,5.3,8.5
Yangfang,Beijing,China,40.14,116.13,Asia/Shanghai,1699737727,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.0,33.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,16.1,25.9,320,NW,1036.0,30.59,0.0,0.0,25,0,-2.6,27.2,10.0,6.0,1.0,11.0,17.7
Yanggao,Shanxi,China,40.36,113.75,Asia/Shanghai,1699737728,2023-11-12 5:22,1699737300,2023-11-12 05:15,-8.7,16.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.3,10.1,290,WNW,1041.0,30.74,0.0,0.0,36,1,-13.7,7.3,10.0,6.0,1.0,10.0,16.1
Yanggezhuang,Hebei,China,39.13,116.6,Asia/Shanghai,1699737727,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.6,29.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,23,NNE,1036.0,30.6,0.0,0.0,35,0,-2.4,27.7,10.0,6.0,1.0,4.2,6.8
Yanghe,Shandong,China,36.68,118.5,Asia/Shanghai,1699737728,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.6,29.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.7,10.8,277,W,1036.0,30.58,0.0,0.0,50,0,-5.5,22.2,10.0,6.0,1.0,13.8,22.3
Yangjiang,Guangdong,China,21.85,111.97,Asia/Shanghai,1699737728,2023-11-12 5:22,1699737300,2023-11-12 05:15,23.3,73.9,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,8.5,13.7,63,ENE,1018.0,30.06,0.02,0.0,89,94,25.5,77.9,10.0,6.0,1.0,12.9,20.8
Yangmei,T'ai-wan,Taiwan,24.92,121.13,Asia/Taipei,1699737729,2023-11-12 5:22,1699737300,2023-11-12 05:15,21.0,69.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,19.2,31.0,40,NE,1020.0,30.12,0.07,0.0,94,75,21.0,69.8,10.0,6.0,1.0,20.0,32.1
Yangping,Shanxi,China,35.66,110.82,Asia/Shanghai,1699737728,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.1,29.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.7,17.3,334,NNW,1040.0,30.71,0.0,0.0,22,0,-6.2,20.8,10.0,6.0,1.0,21.7,34.9
Yangquan,Hunan,China,26.28,112.26,Asia/Shanghai,1699737685,2023-11-12 5:21,1699737300,2023-11-12 05:15,7.1,44.7,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.7,10.8,26,NNE,1031.0,30.44,0.07,0.0,88,100,5.0,41.0,10.0,6.0,1.0,9.2,14.9
Yangquan,Hunan,China,26.28,112.26,Asia/Shanghai,1699737685,2023-11-12 5:21,1699737300,2023-11-12 05:15,7.1,44.7,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.7,10.8,26,NNE,1031.0,30.44,0.07,0.0,88,100,5.0,41.0,10.0,6.0,1.0,9.2,14.9
Yangshe,Jiangsu,China,31.87,120.54,Asia/Shanghai,1699737728,2023-11-12 5:22,1699737300,2023-11-12 05:15,8.9,48.0,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,13.4,21.6,342,NNW,1031.0,30.45,0.17,0.01,85,100,5.8,42.5,2.0,1.0,1.0,17.7,28.5
Yangshuling,Liaoning,China,41.84,119.76,Asia/Shanghai,1699737728,2023-11-12 5:22,1699737300,2023-11-12 05:15,-8.8,16.1,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,4.5,7.2,312,NW,1036.0,30.59,0.0,0.0,64,86,-12.8,9.0,10.0,6.0,1.0,8.6,13.9
Yangyuhe,Shaanxi,China,33.86,109.87,Asia/Shanghai,1699737729,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.3,34.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.0,6.5,308,NW,1038.0,30.66,0.0,0.0,91,20,-0.7,30.7,10.0,6.0,1.0,5.3,8.6
Yangzhou,Jiangsu,China,32.4,119.44,Asia/Shanghai,1699737729,2023-11-12 5:22,1699737300,2023-11-12 05:15,7.6,45.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,11.9,19.1,349,N,1033.0,30.5,0.0,0.0,77,100,4.4,39.9,10.0,6.0,1.0,16.0,25.7
Yanhewan,Shaanxi,China,36.75,109.38,Asia/Shanghai,1699737729,2023-11-12 5:22,1699737300,2023-11-12 05:15,-5.3,22.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.4,5.4,310,NW,1043.0,30.79,0.0,0.0,25,0,-7.9,17.9,10.0,6.0,1.0,6.2,10.0
Yanji,Jilin,China,42.77,129.42,Asia/Shanghai,1699737729,2023-11-12 5:22,1699737300,2023-11-12 05:15,-9.9,14.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.7,10.8,285,WNW,1031.0,30.43,0.0,0.0,62,11,-15.4,4.3,10.0,6.0,1.0,12.7,20.4
Yanjiang,Guangxi,China,23.27,107.64,Asia/Shanghai,1699737730,2023-11-12 5:22,1699737300,2023-11-12 05:15,19.7,67.4,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.5,10.4,23,NNE,1019.0,30.08,0.14,0.01,94,100,19.7,67.4,10.0,6.0,1.0,8.3,13.4
Yanjiao,Hebei,China,39.93,116.79,Asia/Shanghai,1699737729,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.0,33.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,16.1,25.9,320,NW,1036.0,30.59,0.0,0.0,25,0,-2.9,26.7,10.0,6.0,1.0,14.7,23.6
Yankou,Anhui,China,32.38,116.78,Asia/Shanghai,1699737687,2023-11-12 5:21,1699737300,2023-11-12 05:15,5.3,41.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.1,13.0,348,NNW,1035.0,30.56,0.0,0.0,74,21,2.5,36.5,10.0,6.0,1.0,11.8,18.9
Yanqi,Xinjiang,China,42.06,86.57,Asia/Shanghai,1699737729,2023-11-12 5:22,1699737300,2023-11-12 05:15,-3.5,25.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,14,NNE,1032.0,30.49,0.0,0.0,64,7,-5.4,22.4,10.0,6.0,1.0,6.1,9.8
Yanshuiguan,Shaanxi,China,36.84,110.37,Asia/Shanghai,1699737730,2023-11-12 5:22,1699737300,2023-11-12 05:15,-4.0,24.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.8,12.6,324,NW,1042.0,30.77,0.0,0.0,31,0,-8.8,16.2,10.0,6.0,1.0,9.9,15.9
Yantai,Shandong,China,37.53,121.4,Asia/Shanghai,1699737687,2023-11-12 5:21,1699737300,2023-11-12 05:15,3.8,38.8,0,Light snow showers,//cdn.weatherapi.com/weather/64x64/night/368.png,11.0,17.6,282,WNW,1032.0,30.47,0.02,0.0,70,58,-0.2,31.7,10.0,6.0,1.0,16.7,26.8
Yanyan,Guangdong,China,23.18,114.78,Asia/Shanghai,1699737730,2023-11-12 5:22,1699737300,2023-11-12 05:15,21.7,71.0,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,4.5,7.2,25,NNE,1019.0,30.1,0.01,0.0,91,88,21.7,71.0,10.0,6.0,1.0,6.3,10.1
Yaofeng,Hunan,China,26.87,109.78,Asia/Shanghai,1699737731,2023-11-12 5:22,1699737300,2023-11-12 05:15,6.2,43.1,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,6.5,10.4,359,N,1030.0,30.42,1.62,0.06,95,100,4.0,39.2,9.0,5.0,1.0,8.0,12.9
Yaojia,Henan,China,34.66,114.02,Asia/Shanghai,1699737730,2023-11-12 5:22,1699737300,2023-11-12 05:15,-2.0,28.4,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,2.5,4.0,320,NW,1036.0,30.59,0.0,0.0,100,0,-3.1,26.5,4.0,2.0,1.0,2.5,4.0
Yaojiafen,Zhejiang,China,30.74,121.21,Asia/Shanghai,1699737687,2023-11-12 5:21,1699737300,2023-11-12 05:15,11.0,51.8,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,13.6,22.0,350,N,1030.0,30.42,0.39,0.02,87,75,8.1,46.5,10.0,6.0,1.0,22.2,35.8
Yaopu,Shaanxi,China,33.8,107.8,Asia/Shanghai,1699737730,2023-11-12 5:22,1699737300,2023-11-12 05:15,3.0,37.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.4,5.4,255,WSW,1039.0,30.69,0.0,0.0,63,20,1.6,34.9,10.0,6.0,1.0,5.9,9.4
Yashan,Guangxi,China,22.2,109.94,Asia/Shanghai,1699737730,2023-11-12 5:22,1699737300,2023-11-12 05:15,20.9,69.7,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.3,10.1,38,NE,1018.0,30.07,0.14,0.01,92,100,21.0,69.7,10.0,6.0,1.0,8.3,13.4
Yatou,Shandong,China,37.15,122.38,Asia/Shanghai,1699737732,2023-11-12 5:22,1699737300,2023-11-12 05:15,1.6,34.9,0,Patchy light snow,//cdn.weatherapi.com/weather/64x64/night/323.png,5.1,8.3,272,W,1032.0,30.47,0.05,0.0,94,57,-0.9,30.3,10.0,6.0,1.0,7.7,12.4
Yecun,Anhui,China,29.75,117.88,Asia/Shanghai,1699737732,2023-11-12 5:22,1699737300,2023-11-12 05:15,8.5,47.3,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,3.6,5.8,3,N,1030.0,30.42,0.23,0.01,92,100,7.8,46.1,2.0,1.0,1.0,6.3,10.1
Yehe,Shaanxi,China,34.59,107.92,Asia/Shanghai,1699737731,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.4,29.4,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,4.9,7.9,347,NNW,1040.0,30.71,0.0,0.0,50,85,-4.4,24.1,10.0,6.0,1.0,9.1,14.7
Yejituo,Hebei,China,39.85,118.65,Asia/Shanghai,1699737731,2023-11-12 5:22,1699737300,2023-11-12 05:15,-2.5,27.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.0,9.7,335,NNW,1035.0,30.57,0.0,0.0,32,20,-6.2,20.9,10.0,6.0,1.0,11.5,18.5
Xian,Heilongjiang,China,47.2,131.8,Asia/Shanghai,1699737731,2023-11-12 5:22,1699737300,2023-11-12 05:15,-14.7,5.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.4,15.1,254,WSW,1027.0,30.33,0.0,0.0,86,3,-22.6,-8.7,10.0,6.0,1.0,19.7,31.8
Yian,Heilongjiang,China,47.88,125.3,Asia/Shanghai,1699737732,2023-11-12 5:22,1699737300,2023-11-12 05:15,-17.9,-0.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.4,5.4,307,NW,1031.0,30.45,0.0,0.0,93,2,-22.2,-7.9,10.0,6.0,1.0,7.0,11.3
Yibin,Sichuan,China,28.7,104.52,Asia/Shanghai,1699737732,2023-11-12 5:22,1699737300,2023-11-12 05:15,14.7,58.5,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,11.4,18.4,334,NNW,1024.0,30.23,0.26,0.01,89,100,13.5,56.2,2.0,1.0,1.0,13.1,21.1
Yicheng,Hubei,China,31.7,112.26,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,4.7,40.5,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,5.4,8.6,359,N,1036.0,30.6,0.0,0.0,87,46,2.6,36.7,10.0,6.0,1.0,8.4,13.6
Yicheng,Hubei,China,31.7,112.26,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,4.7,40.5,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,5.4,8.6,359,N,1036.0,30.6,0.0,0.0,87,46,2.6,36.7,10.0,6.0,1.0,8.4,13.6
Yichun,Heilongjiang,China,47.7,128.9,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,-23.0,-9.4,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,2.9,4.7,234,SW,1031.0,30.44,0.0,0.0,99,27,-27.4,-17.3,0.0,0.0,1.0,6.1,9.8
Yichun,Heilongjiang,China,47.7,128.9,Asia/Shanghai,1699737689,2023-11-12 5:21,1699737300,2023-11-12 05:15,-23.0,-9.4,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,2.9,4.7,234,SW,1031.0,30.44,0.0,0.0,99,27,-27.4,-17.3,0.0,0.0,1.0,6.1,9.8
Yidu,Shandong,China,36.7,118.48,Asia/Shanghai,1699737732,2023-11-12 5:22,1699737300,2023-11-12 05:15,-1.6,29.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.7,10.8,277,W,1036.0,30.58,0.0,0.0,50,0,-5.5,22.2,10.0,6.0,1.0,13.8,22.3
Yihezhuang,Shandong,China,37.89,118.35,Asia/Shanghai,1699737732,2023-11-12 5:22,1699737300,2023-11-12 05:15,0.2,32.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.1,16.2,311,NW,1035.0,30.57,0.0,0.0,34,0,-4.4,24.1,10.0,6.0,1.0,19.3,31.1
Yilong,Heilongjiang,China,47.47,125.38,Asia/Shanghai,1699737732,2023-11-12 5:22,1699737300,2023-11-12 05:15,-10.9,12.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.7,10.8,289,WNW,1031.0,30.43,0.0,0.0,80,3,-16.6,2.2,10.0,6.0,1.0,12.5,20.1
Yima,Henan,China,34.74,111.88,Asia/Shanghai,1699737732,2023-11-12 5:22,1699737300,2023-11-12 05:15,2.7,36.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.4,15.1,281,WNW,1037.0,30.62,0.0,0.0,47,0,-1.1,30.1,10.0,6.0,1.0,16.4,26.4
Yinajia,Guizhou,China,26.83,105.7,Asia/Shanghai,1699737734,2023-11-12 5:22,1699737300,2023-11-12 05:15,10.6,51.0,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.5,10.4,50,NE,1022.0,30.18,0.05,0.0,94,100,9.2,48.6,10.0,6.0,1.0,8.6,13.9
Yinchuan,Ningxia,China,38.47,106.27,Asia/Shanghai,1699737733,2023-11-12 5:22,1699737300,2023-11-12 05:15,-3.1,26.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.1,5.0,117,ESE,1043.0,30.8,0.0,0.0,14,0,-5.1,22.8,10.0,6.0,1.0,5.0,8.0
Yingcheng,Hubei,China,30.95,113.55,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,4.9,40.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,12.8,20.5,6,N,1034.0,30.55,0.0,0.0,84,12,0.9,33.5,10.0,6.0,1.0,18.5,29.7
Yingchuan,Zhejiang,China,27.85,119.32,Asia/Shanghai,1699737733,2023-11-12 5:22,1699737300,2023-11-12 05:15,10.9,51.7,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,3.1,5.0,34,NE,1027.0,30.33,0.02,0.0,99,100,10.8,51.5,0.0,0.0,1.0,3.6,5.8
Yinggen,Hainan,China,19.04,109.84,Asia/Shanghai,1699737733,2023-11-12 5:22,1699737300,2023-11-12 05:15,22.0,71.5,0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,2.2,3.6,89,E,1016.0,30.01,0.0,0.0,98,100,22.0,71.5,0.0,0.0,1.0,2.9,4.7
Yingkou,Liaoning,China,40.63,122.51,Asia/Shanghai,1699737690,2023-11-12 5:21,1699737300,2023-11-12 05:15,-5.5,22.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.0,6.5,4,N,1034.0,30.53,0.0,0.0,67,23,-8.6,16.6,10.0,6.0,1.0,5.8,9.3
Yingshouyingzi,Hebei,China,40.54,117.66,Asia/Shanghai,1699737733,2023-11-12 5:22,1699737300,2023-11-12 05:15,-5.4,22.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.7,7.6,1,N,1037.0,30.62,0.0,0.0,40,0,-9.0,15.9,10.0,6.0,1.0,8.2,13.2
